,0,1,2,3,4,5,6,7,8,9,10,11,12,y_score_0.61,y_score_0.58,y_score_0.55,gbr,svr,rf,cnn,lstm
187,0,0,0,1,0,0,1,1,0,0,0,0,0,-0.0505756,0.0163548,-0.0465311,0.502768,0.515293,0.461003,0.546016,0.590217
188,1,0,0,1,0,0,1,1,0,0,0,0,0,-0.0572911,0.0076144,-0.0584633,0.493271,0.511227,0.461003,0.532473,0.58661
189,0,1,0,1,0,0,1,1,0,0,0,0,0,-0.0328843,0.0236532,-0.0292301,0.588506,0.517876,0.578637,0.545974,0.592422
190,1,1,0,1,0,0,1,1,0,0,0,0,0,-0.0382115,0.0161304,-0.042911,0.579008,0.515138,0.578637,0.545974,0.592284
191,0,0,1,1,0,0,1,1,0,0,0,0,0,-0.0511496,0.0152865,-0.0433945,0.502768,0.5144,0.461003,0.527535,0.584736
192,1,0,1,1,0,0,1,1,0,0,0,0,0,-0.0575288,0.00766202,-0.0555396,0.493271,0.512792,0.461003,0.51549,0.592259
193,0,1,1,1,0,0,1,1,0,0,0,0,0,-0.034618,0.020872,-0.0280084,0.569316,0.514658,0.55391,0.536144,0.586984
194,1,1,1,1,0,0,1,1,0,0,0,0,0,-0.0398053,0.0142711,-0.0413345,0.559819,0.514328,0.55391,0.529757,0.593243
195,0,0,0,0,1,0,1,1,0,0,0,0,0,-0.0538908,0.0138951,-0.0532054,0.502768,0.507306,0.451261,0.522157,0.576534
196,1,0,0,0,1,0,1,1,0,0,0,0,0,-0.0606063,0.00513942,-0.0651373,0.493271,0.508068,0.451261,0.510291,0.565961
197,0,1,0,0,1,0,1,1,0,0,0,0,0,-0.0366702,0.0209127,-0.0362051,0.588506,0.51529,0.578637,0.541291,0.582672
198,1,1,0,0,1,0,1,1,0,0,0,0,0,-0.0419973,0.0133731,-0.0498858,0.579008,0.513833,0.578637,0.538542,0.572867
199,0,0,1,0,1,0,1,1,0,0,0,0,0,-0.0539393,0.013277,-0.0486477,0.502768,0.511647,0.451261,0.520661,0.589709
200,1,0,1,0,1,0,1,1,0,0,0,0,0,-0.0603185,0.0056198,-0.0607925,0.493271,0.511426,0.451261,0.508725,0.58472
201,0,1,1,0,1,0,1,1,0,0,0,0,0,-0.0375067,0.0189571,-0.0346403,0.569316,0.514232,0.55391,0.523906,0.594264
202,1,1,1,0,1,0,1,1,0,0,0,0,0,-0.0426939,0.012327,-0.0479661,0.559819,0.513922,0.55391,0.525484,0.59108
203,0,0,0,1,1,0,1,1,0,0,0,0,0,-0.0517399,0.014553,-0.0494115,0.502768,0.513362,0.451261,0.524402,0.576692
204,1,0,0,1,1,0,1,1,0,0,0,0,0,-0.0584555,0.00582573,-0.0613436,0.493271,0.512972,0.451261,0.515436,0.575293
205,0,1,0,1,1,0,1,1,0,0,0,0,0,-0.0340488,0.0218409,-0.0321106,0.588506,0.51584,0.578637,0.543046,0.586191
206,1,1,0,1,1,0,1,1,0,0,0,0,0,-0.0393759,0.0143293,-0.0457914,0.579008,0.514926,0.578637,0.537331,0.58258
207,0,0,1,1,1,0,1,1,0,0,0,0,0,-0.0519954,0.0141178,-0.0462517,0.502768,0.514076,0.451261,0.52454,0.583715
208,1,0,1,1,1,0,1,1,0,0,0,0,0,-0.0583747,0.00650872,-0.0583967,0.493271,0.513879,0.451261,0.51749,0.584382
209,0,1,1,1,1,0,1,1,0,0,0,0,0,-0.0354641,0.0196992,-0.0308658,0.569316,0.514727,0.55391,0.536,0.588913
210,1,1,1,1,1,0,1,1,0,0,0,0,0,-0.0406513,0.0131105,-0.0441916,0.559819,0.514635,0.55391,0.533453,0.592954
211,0,0,0,0,0,1,1,1,0,0,0,0,0,-0.0520053,0.0166936,-0.0470069,0.515193,0.517624,0.485205,0.531724,0.569075
212,1,0,0,0,0,1,1,1,0,0,0,0,0,-0.0587208,0.00792758,-0.058939,0.505696,0.510583,0.485205,0.514746,0.557847
213,0,1,0,0,0,1,1,1,0,0,0,0,0,-0.0347845,0.0237304,-0.0300063,0.600931,0.517403,0.578637,0.559537,0.574248
214,1,1,0,0,0,1,1,1,0,0,0,0,0,-0.0401116,0.0161809,-0.0436873,0.591434,0.514139,0.578637,0.559537,0.563686
215,0,0,1,0,0,1,1,1,0,0,0,0,0,-0.0521668,0.0165701,-0.0422812,0.515193,0.515499,0.485205,0.521067,0.586973
216,1,0,1,0,0,1,1,1,0,0,0,0,0,-0.058546,0.00890482,-0.0544262,0.505696,0.512385,0.485205,0.507649,0.577191
217,0,1,1,0,0,1,1,1,0,0,0,0,0,-0.0357341,0.0222616,-0.0282735,0.581741,0.51518,0.55391,0.524233,0.591141
218,1,1,1,0,0,1,1,1,0,0,0,0,0,-0.0409213,0.0156252,-0.0415996,0.572244,0.514102,0.55391,0.524233,0.581916
219,0,0,0,1,0,1,1,1,0,0,0,0,0,-0.0491952,0.0185625,-0.0432186,0.515193,0.516665,0.485205,0.543482,0.578147
220,1,0,0,1,0,1,1,1,0,0,0,0,0,-0.0559108,0.00982802,-0.0551508,0.505696,0.513802,0.485205,0.527437,0.568201
221,0,1,0,1,0,1,1,1,0,0,0,0,0,-0.0315038,0.0258754,-0.0259172,0.600931,0.516097,0.578637,0.546835,0.584331
222,1,1,0,1,0,1,1,1,0,0,0,0,0,-0.036831,0.0183563,-0.0395983,0.591434,0.514879,0.578637,0.546381,0.575147
223,0,0,1,1,0,1,1,1,0,0,0,0,0,-0.0497692,0.0175019,-0.0400819,0.515193,0.515319,0.485205,0.535234,0.589917
224,1,0,1,1,0,1,1,1,0,0,0,0,0,-0.0561485,0.00988498,-0.0522271,0.505696,0.514198,0.485205,0.524558,0.586054
225,0,1,1,1,0,1,1,1,0,0,0,0,0,-0.0332376,0.0230971,-0.0246956,0.581741,0.514911,0.55391,0.535234,0.59597
226,1,1,1,1,0,1,1,1,0,0,0,0,0,-0.0384249,0.0165018,-0.0380218,0.572244,0.514651,0.55391,0.535234,0.592392
227,0,0,0,0,1,1,1,1,0,0,0,0,0,-0.0508056,0.0163662,-0.0494625,0.515193,0.510153,0.475463,0.549679,0.55767
228,1,0,0,0,1,1,1,1,0,0,0,0,0,-0.0575211,0.00761824,-0.0613945,0.505696,0.511345,0.475463,0.529911,0.547339
229,0,1,0,0,1,1,1,1,0,0,0,0,0,-0.0335846,0.023392,-0.032462,0.600931,0.513929,0.578637,0.586652,0.564794
230,1,1,0,0,1,1,1,1,0,0,0,0,0,-0.0389117,0.0158574,-0.0461429,0.591434,0.513958,0.578637,0.569522,0.555359
231,0,0,1,0,1,1,1,1,0,0,0,0,0,-0.0508539,0.0157563,-0.0449048,0.515193,0.512976,0.475463,0.539219,0.575643
232,1,0,1,0,1,1,1,1,0,0,0,0,0,-0.0572332,0.00810681,-0.0570497,0.505696,0.513208,0.475463,0.52172,0.566731
233,0,1,1,0,1,1,1,1,0,0,0,0,0,-0.034421,0.0214426,-0.0308972,0.581741,0.514272,0.55391,0.554487,0.582061
234,1,1,1,0,1,1,1,1,0,0,0,0,0,-0.0396082,0.0148181,-0.0442232,0.572244,0.514325,0.55391,0.550954,0.573889
235,0,0,0,1,1,1,1,1,0,0,0,0,0,-0.0488887,0.0173134,-0.0448339,0.515193,0.513493,0.475463,0.535182,0.565371
236,1,0,0,1,1,1,1,1,0,0,0,0,0,-0.0556044,0.00859168,-0.056766,0.505696,0.513742,0.475463,0.518516,0.556326
237,0,1,0,1,1,1,1,1,0,0,0,0,0,-0.0311973,0.0246131,-0.0275327,0.600931,0.514758,0.578637,0.567445,0.572887
238,1,1,0,1,1,1,1,1,0,0,0,0,0,-0.0365244,0.017104,-0.0412136,0.591434,0.514659,0.578637,0.550656,0.564543
239,0,0,1,1,1,1,1,1,0,0,0,0,0,-0.0491441,0.0168839,-0.041674,0.515193,0.514269,0.475463,0.543672,0.575826
240,1,0,1,1,1,1,1,1,0,0,0,0,0,-0.0555234,0.00927936,-0.0538191,0.505696,0.514331,0.475463,0.52965,0.574237
241,0,1,1,1,1,1,1,1,0,0,0,0,0,-0.0326125,0.0224731,-0.0262879,0.581741,0.514658,0.55391,0.551471,0.58423
242,1,1,1,1,1,1,1,1,0,0,0,0,0,-0.0377997,0.0158867,-0.0396139,0.572244,0.51469,0.55391,0.541619,0.58163
243,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0537117,0.0171699,-0.0495043,0.525305,0.516426,0.504112,0.527911,0.576859
244,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.0604272,0.008402,-0.0614362,0.515808,0.484971,0.504112,0.556109,0.576403
245,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.0364907,0.0242011,-0.032504,0.593433,0.549921,0.603449,0.58228,0.583093
246,1,1,0,0,0,0,0,0,1,0,0,0,0,-0.0418179,0.0166487,-0.0461849,0.583936,0.519586,0.603449,0.604117,0.585106
247,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.0538731,0.017032,-0.0447787,0.525305,0.51202,0.504112,0.522573,0.572718
248,1,0,1,0,0,0,0,0,1,0,0,0,0,-0.0602522,0.00936312,-0.0569236,0.515808,0.498081,0.504112,0.556414,0.581264
249,0,1,1,0,0,0,0,0,1,0,0,0,0,-0.0374402,0.0227192,-0.0307713,0.574243,0.521667,0.578721,0.57235,0.576451
250,1,1,1,0,0,0,0,0,1,0,0,0,0,-0.0426276,0.016077,-0.0440972,0.564746,0.51292,0.578721,0.59223,0.584397
251,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.0508878,0.0188645,-0.0463171,0.525305,0.526022,0.504112,0.577422,0.569557
252,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.0576033,0.0101278,-0.0582492,0.515808,0.510252,0.504112,0.577395,0.571759
253,1,1,0,1,0,0,0,0,1,0,0,0,0,-0.0385235,0.0186472,-0.042697,0.583936,0.519898,0.603449,0.594025,0.581793
254,0,0,1,1,0,0,0,0,1,0,0,0,0,-0.0514617,0.0177899,-0.0431804,0.525305,0.517068,0.504112,0.568011,0.565252
255,1,0,1,1,0,0,0,0,1,0,0,0,0,-0.0578409,0.0101692,-0.0553255,0.515808,0.511397,0.504112,0.576796,0.572253
256,0,1,1,1,0,0,0,0,1,0,0,0,0,-0.0349299,0.0233792,-0.0277945,0.574243,0.516938,0.578721,0.576443,0.567984
257,1,1,1,1,0,0,0,0,1,0,0,0,0,-0.0401173,0.016778,-0.0411205,0.564746,0.514972,0.578721,0.589379,0.575248
258,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.0537424,0.0169259,-0.0531955,0.525305,0.50951,0.49437,0.546618,0.562786
259,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.060458,0.00817292,-0.0651274,0.515808,0.502749,0.49437,0.560695,0.56144
260,0,1,0,0,1,0,0,0,1,0,0,0,0,-0.0365214,0.0239485,-0.0361954,0.593433,0.525019,0.603449,0.577232,0.573393
261,1,1,0,0,1,0,0,0,1,0,0,0,0,-0.0418487,0.0164091,-0.049876,0.583936,0.515972,0.603449,0.594081,0.571993
262,0,0,1,0,1,0,0,0,1,0,0,0,0,-0.0537907,0.0163006,-0.0486379,0.525305,0.511663,0.49437,0.546968,0.569971
263,1,0,1,0,1,0,0,0,1,0,0,0,0,-0.0601699,0.00864636,-0.0607827,0.515808,0.508204,0.49437,0.562977,0.571513
264,0,1,1,0,1,0,0,0,1,0,0,0,0,-0.0373579,0.0219849,-0.0346305,0.574243,0.516304,0.578721,0.571279,0.576567
265,1,1,1,0,1,0,0,0,1,0,0,0,0,-0.0425452,0.0153541,-0.0479564,0.564746,0.51386,0.578721,0.586957,0.581245
266,0,0,0,1,1,0,0,0,1,0,0,0,0,-0.0515915,0.0176008,-0.0494017,0.525305,0.518118,0.49437,0.591658,0.556191
267,1,0,0,1,1,0,0,0,1,0,0,0,0,-0.0583071,0.0088762,-0.0613337,0.515808,0.513038,0.49437,0.593682,0.558042
268,1,1,0,1,1,0,0,0,1,0,0,0,0,-0.0392273,0.0173838,-0.0457817,0.583936,0.516932,0.603449,0.60719,0.568658
269,0,0,1,1,1,0,0,0,1,0,0,0,0,-0.0518469,0.0171592,-0.0462419,0.525305,0.51538,0.49437,0.581768,0.561679
270,1,0,1,1,1,0,0,0,1,0,0,0,0,-0.0582261,0.00955298,-0.0583869,0.515808,0.513523,0.49437,0.589241,0.564898
271,0,1,1,1,1,0,0,0,1,0,0,0,0,-0.0353153,0.0227445,-0.0308561,0.574243,0.515772,0.578721,0.591249,0.568967
272,1,1,1,1,1,0,0,0,1,0,0,0,0,-0.0405026,0.0161551,-0.0441819,0.564746,0.514962,0.578721,0.597296,0.574432
273,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.0538748,0.0195759,-0.0472562,0.53773,0.535091,0.528314,0.593797,0.568176
274,1,0,0,0,0,1,0,0,1,0,0,0,0,-0.0605903,0.0108126,-0.0591883,0.528233,0.508861,0.528314,0.596323,0.559006
275,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.0366538,0.0266158,-0.0302558,0.605858,0.529997,0.603449,0.602573,0.57757
276,1,1,0,0,0,1,0,0,1,0,0,0,0,-0.041981,0.0190663,-0.0439367,0.596361,0.51659,0.603449,0.61087,0.566894
277,0,0,1,0,0,1,0,0,1,0,0,0,0,-0.0540361,0.0194505,-0.0425306,0.53773,0.521249,0.528314,0.575963,0.577962
278,1,0,1,0,0,1,0,0,1,0,0,0,0,-0.0604153,0.0117891,-0.0546756,0.528233,0.510555,0.528314,0.580501,0.576773
279,0,1,1,0,0,1,0,0,1,0,0,0,0,-0.0376034,0.0251441,-0.028523,0.586668,0.518714,0.578721,0.582755,0.586583
280,1,1,1,0,0,1,0,0,1,0,0,0,0,-0.0427907,0.0185074,-0.0418491,0.577171,0.514314,0.578721,0.594592,0.585587
281,0,0,0,1,0,1,0,0,1,0,0,0,0,-0.0510647,0.0214626,-0.043468,0.53773,0.525848,0.528314,0.592866,0.564878
282,1,0,0,1,0,1,0,0,1,0,0,0,0,-0.0577803,0.0127308,-0.0554002,0.528233,0.514904,0.528314,0.591102,0.563229
283,0,1,0,1,0,1,0,0,1,0,0,0,0,-0.0333732,0.0287804,-0.0261668,0.605858,0.521729,0.603449,0.59718,0.574554
284,1,1,0,1,0,1,0,0,1,0,0,0,0,-0.0387005,0.0212613,-0.0398478,0.596361,0.516678,0.603449,0.596385,0.573046
285,0,0,1,1,0,1,0,0,1,0,0,0,0,-0.0516386,0.0203971,-0.0403313,0.53773,0.518312,0.528314,0.575861,0.571464
286,1,0,1,1,0,1,0,0,1,0,0,0,0,-0.0580179,0.0127841,-0.0524764,0.528233,0.514249,0.528314,0.575446,0.572971
287,0,1,1,1,0,1,0,0,1,0,0,0,0,-0.035107,0.0259946,-0.0249452,0.586668,0.51618,0.578721,0.57954,0.578588
288,1,1,1,1,0,1,0,0,1,0,0,0,0,-0.0402943,0.019399,-0.0382713,0.577171,0.514982,0.578721,0.583303,0.581813
289,0,0,0,0,1,1,0,0,1,0,0,0,0,-0.0512801,0.0195745,-0.0501055,0.53773,0.51799,0.518572,0.607655,0.553801
290,1,0,0,0,1,1,0,0,1,0,0,0,0,-0.0579957,0.0108288,-0.0620375,0.528233,0.511541,0.518572,0.601556,0.546599
291,0,1,0,0,1,1,0,0,1,0,0,0,0,-0.0340588,0.0266029,-0.0331053,0.605858,0.519094,0.603449,0.610895,0.563739
292,1,1,0,0,1,1,0,0,1,0,0,0,0,-0.0393861,0.0190681,-0.046786,0.596361,0.51517,0.603449,0.617274,0.555564
293,0,0,1,0,1,1,0,0,1,0,0,0,0,-0.0513283,0.0189589,-0.0455479,0.53773,0.515616,0.518572,0.593878,0.563546
294,1,0,1,0,1,1,0,0,1,0,0,0,0,-0.0577076,0.0113128,-0.0576928,0.528233,0.512821,0.518572,0.595909,0.562335
295,0,1,1,0,1,1,0,0,1,0,0,0,0,-0.0348953,0.0246471,-0.0315405,0.586668,0.515748,0.578721,0.594691,0.572929
296,1,1,1,0,1,1,0,0,1,0,0,0,0,-0.0400826,0.0180219,-0.0448664,0.577171,0.514502,0.578721,0.601002,0.571651
297,0,0,0,1,1,1,0,0,1,0,0,0,0,-0.0493634,0.0205399,-0.045477,0.53773,0.517688,0.518572,0.606834,0.549876
298,1,0,0,1,1,1,0,0,1,0,0,0,0,-0.0560791,0.0118205,-0.057409,0.528233,0.514505,0.518572,0.605555,0.549075
299,0,1,0,1,1,1,0,0,1,0,0,0,0,-0.0316716,0.0278438,-0.0281759,0.605858,0.517346,0.603449,0.609663,0.559995
300,1,1,0,1,1,1,0,0,1,0,0,0,0,-0.0369988,0.0203345,-0.0418568,0.596361,0.515531,0.603449,0.609663,0.559205
301,0,0,1,1,1,1,0,0,1,0,0,0,0,-0.0496187,0.0201057,-0.0423172,0.53773,0.515677,0.518572,0.600756,0.557805
302,1,0,1,1,1,1,0,0,1,0,0,0,0,-0.055998,0.0125046,-0.0544621,0.528233,0.51448,0.518572,0.600998,0.558297
303,0,1,1,1,1,1,0,0,1,0,0,0,0,-0.0330868,0.0256968,-0.0269312,0.586668,0.51531,0.578721,0.601044,0.567377
304,1,1,1,1,1,1,0,0,1,0,0,0,0,-0.0382741,0.0191098,-0.0402571,0.577171,0.514886,0.578721,0.602974,0.567799
305,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.0555509,0.0161096,-0.0494779,0.502768,0.51052,0.461003,0.54257,0.583825
306,1,0,0,0,0,0,1,0,1,0,0,0,0,-0.0622664,0.0073359,-0.06141,0.493271,0.500073,0.461003,0.56072,0.575559
307,1,1,0,0,0,0,1,0,1,0,0,0,0,-0.0436573,0.0155869,-0.0461584,0.570044,0.512773,0.567305,0.603131,0.582061
308,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.0557124,0.0159784,-0.0447523,0.502768,0.511941,0.461003,0.513551,0.583019
309,1,0,1,0,0,0,1,0,1,0,0,0,0,-0.0620916,0.00830411,-0.0568973,0.493271,0.507118,0.461003,0.537797,0.590296
310,0,1,1,0,0,0,1,0,1,0,0,0,0,-0.0392796,0.0216674,-0.0307447,0.560351,0.514272,0.542577,0.556834,0.5857
311,1,1,1,0,0,0,1,0,1,0,0,0,0,-0.044467,0.0150212,-0.0440707,0.550854,0.51261,0.542577,0.581751,0.591173
312,0,0,0,1,0,0,1,0,1,0,0,0,0,-0.052727,0.0177917,-0.0462906,0.502768,0.517076,0.461003,0.557413,0.578324
313,1,0,0,1,0,0,1,0,1,0,0,0,0,-0.0594426,0.00904916,-0.0582229,0.493271,0.511638,0.461003,0.556666,0.578576
314,0,1,0,1,0,0,1,0,1,0,0,0,0,-0.0350356,0.0251002,-0.0289896,0.579541,0.517101,0.567305,0.585566,0.584102
315,1,1,0,1,0,0,1,0,1,0,0,0,0,-0.0403629,0.0175732,-0.0426705,0.570044,0.514863,0.567305,0.588415,0.588033
316,0,0,1,1,0,0,1,0,1,0,0,0,0,-0.0533009,0.0167277,-0.043154,0.502768,0.514952,0.461003,0.549775,0.574408
317,0,1,1,1,0,0,1,0,1,0,0,0,0,-0.0367693,0.0223197,-0.0277679,0.560351,0.514139,0.542577,0.557431,0.577518
318,1,1,1,1,0,0,1,0,1,0,0,0,0,-0.0419567,0.0157144,-0.0410939,0.550854,0.514176,0.542577,0.567977,0.585108
319,0,0,0,0,1,0,1,0,1,0,0,0,0,-0.0560422,0.0153378,-0.0529648,0.502768,0.509138,0.451261,0.559505,0.569194
320,1,0,0,0,1,0,1,0,1,0,0,0,0,-0.0627577,0.00657991,-0.0648969,0.493271,0.508284,0.451261,0.578427,0.564534
321,0,1,0,0,1,0,1,0,1,0,0,0,0,-0.0388215,0.0223634,-0.0359647,0.579541,0.515195,0.567305,0.594457,0.578997
322,1,1,0,0,1,0,1,0,1,0,0,0,0,-0.0441487,0.0148196,-0.0496453,0.570044,0.513681,0.567305,0.608301,0.572236
323,0,0,1,0,1,0,1,0,1,0,0,0,0,-0.0560906,0.014723,-0.0484072,0.502768,0.512269,0.451261,0.548108,0.577912
324,1,0,1,0,1,0,1,0,1,0,0,0,0,-0.0624698,0.00706423,-0.0605521,0.493271,0.511557,0.451261,0.565506,0.5773
325,1,1,1,0,1,0,1,0,1,0,0,0,0,-0.0448453,0.0137744,-0.0477256,0.550854,0.513855,0.542577,0.596028,0.586426
326,0,0,0,1,1,0,1,0,1,0,0,0,0,-0.0538913,0.0159964,-0.049171,0.502768,0.514697,0.451261,0.570183,0.56534
327,1,0,0,1,1,0,1,0,1,0,0,0,0,-0.0606069,0.00726698,-0.0611031,0.493271,0.513373,0.451261,0.578554,0.564585
328,0,1,0,1,1,0,1,0,1,0,0,0,0,-0.0362001,0.0232944,-0.0318701,0.579541,0.515694,0.567305,0.588075,0.574832
329,1,1,0,1,1,0,1,0,1,0,0,0,0,-0.0415274,0.0157786,-0.0455509,0.570044,0.514876,0.567305,0.597454,0.574061
330,0,0,1,1,1,0,1,0,1,0,0,0,0,-0.0541468,0.0155669,-0.0460112,0.502768,0.514531,0.451261,0.563542,0.571084
331,1,0,1,1,1,0,1,0,1,0,0,0,0,-0.060526,0.00795614,-0.0581562,0.493271,0.514041,0.451261,0.571555,0.573191
332,0,1,1,1,1,0,1,0,1,0,0,0,0,-0.0376154,0.0211548,-0.0306252,0.560351,0.514588,0.542577,0.57334,0.579145
333,1,1,1,1,1,0,1,0,1,0,0,0,0,-0.0428027,0.0145617,-0.0439511,0.550854,0.514598,0.542577,0.580757,0.581844
334,0,0,0,0,0,1,1,0,1,0,0,0,0,-0.054674,0.0177052,-0.0478841,0.515193,0.520046,0.485205,0.587443,0.568273
335,0,1,0,0,0,1,1,0,1,0,0,0,0,-0.0374531,0.0247478,-0.0308836,0.591966,0.517854,0.567305,0.600629,0.57469
336,1,1,0,0,0,1,1,0,1,0,0,0,0,-0.0427803,0.0171929,-0.0445646,0.582469,0.514188,0.567305,0.600629,0.564188
337,0,0,1,0,0,1,1,0,1,0,0,0,0,-0.0548354,0.0175825,-0.0431585,0.515193,0.516344,0.485205,0.560351,0.583305
338,1,0,1,0,0,1,1,0,1,0,0,0,0,-0.0612146,0.00991343,-0.0553036,0.505696,0.512599,0.485205,0.560351,0.576839
339,0,1,1,0,0,1,1,0,1,0,0,0,0,-0.0384027,0.0232783,-0.0291508,0.572776,0.515261,0.542577,0.578865,0.590891
340,1,1,1,0,0,1,1,0,1,0,0,0,0,-0.04359,0.0166353,-0.0424769,0.563279,0.514119,0.542577,0.583104,0.583582
341,0,0,0,1,0,1,1,0,1,0,0,0,0,-0.0518639,0.019578,-0.0440959,0.515193,0.518053,0.485205,0.583507,0.570537
342,1,0,0,1,0,1,1,0,1,0,0,0,0,-0.0585796,0.0108407,-0.0560282,0.505696,0.514223,0.485205,0.583507,0.566836
343,0,1,0,1,0,1,1,0,1,0,0,0,0,-0.0341725,0.0268987,-0.0267946,0.591966,0.516141,0.567305,0.597833,0.579609
344,1,1,0,1,0,1,1,0,1,0,0,0,0,-0.0394998,0.0193743,-0.0404757,0.582469,0.514899,0.567305,0.597833,0.574514
345,0,0,1,1,0,1,1,0,1,0,0,0,0,-0.0524378,0.0185178,-0.0409592,0.515193,0.515797,0.485205,0.550061,0.578705
346,1,0,1,1,0,1,1,0,1,0,0,0,0,-0.0588171,0.0108971,-0.0531044,0.505696,0.514368,0.485205,0.550061,0.577901
347,0,1,1,1,0,1,1,0,1,0,0,0,0,-0.0359063,0.0241177,-0.0255729,0.572776,0.514857,0.542577,0.56904,0.586791
348,1,1,1,1,0,1,1,0,1,0,0,0,0,-0.0410936,0.0175157,-0.038899,0.563279,0.514646,0.542577,0.56977,0.586401
349,0,0,0,0,1,1,1,0,1,0,0,0,0,-0.0534742,0.017394,-0.0503397,0.515193,0.513733,0.475463,0.60834,0.555693
350,1,0,0,0,1,1,1,0,1,0,0,0,0,-0.0601898,0.00864318,-0.0622718,0.505696,0.512494,0.475463,0.60939,0.545275
351,0,1,0,0,1,1,1,0,1,0,0,0,0,-0.0362532,0.0244256,-0.0333394,0.591966,0.514989,0.567305,0.620008,0.563437
352,1,1,0,0,1,1,1,0,1,0,0,0,0,-0.0415803,0.0168857,-0.0470202,0.582469,0.514305,0.567305,0.62211,0.553796
353,0,0,1,0,1,1,1,0,1,0,0,0,0,-0.0535225,0.0167843,-0.0457821,0.515193,0.514277,0.475463,0.583574,0.569211
354,1,0,1,0,1,1,1,0,1,0,0,0,0,-0.0599017,0.00913111,-0.057927,0.505696,0.513651,0.475463,0.589672,0.56519
355,0,1,1,0,1,1,1,0,1,0,0,0,0,-0.0370896,0.0224749,-0.0317746,0.572776,0.51463,0.542577,0.601436,0.577848
356,1,1,1,0,1,1,1,0,1,0,0,0,0,-0.0422769,0.0158438,-0.0451005,0.563279,0.514452,0.542577,0.608063,0.573125
357,0,0,0,1,1,1,1,0,1,0,0,0,0,-0.0515574,0.0183433,-0.0457111,0.515193,0.515066,0.475463,0.601508,0.5569
358,1,0,0,1,1,1,1,0,1,0,0,0,0,-0.0582731,0.0096188,-0.0576433,0.505696,0.514287,0.475463,0.601508,0.552872
359,0,1,0,1,1,1,1,0,1,0,0,0,0,-0.0338659,0.0256507,-0.02841,0.591966,0.515138,0.567305,0.615952,0.566029
360,1,1,0,1,1,1,1,0,1,0,0,0,0,-0.0391931,0.0181365,-0.0420909,0.582469,0.514799,0.567305,0.615952,0.562741
361,0,0,1,1,1,1,1,0,1,0,0,0,0,-0.0518128,0.0179151,-0.0425513,0.515193,0.514836,0.475463,0.566391,0.564763
362,1,0,1,1,1,1,1,0,1,0,0,0,0,-0.0581921,0.0103069,-0.0546963,0.505696,0.514537,0.475463,0.566391,0.56456
363,0,1,1,1,1,1,1,0,1,0,0,0,0,-0.0352812,0.023509,-0.0271651,0.572776,0.514772,0.542577,0.582682,0.573348
364,1,1,1,1,1,1,1,0,1,0,0,0,0,-0.0404685,0.016916,-0.0404911,0.563279,0.514737,0.542577,0.58362,0.573045
365,0,0,0,0,0,0,0,1,1,0,0,0,0,-0.050486,0.0193256,-0.0470337,0.533094,0.516462,0.504112,0.503805,0.577193
366,1,0,0,0,0,0,0,1,1,0,0,0,0,-0.0572014,0.0105538,-0.0589657,0.523597,0.504873,0.504112,0.511273,0.585529
367,0,1,0,0,0,0,0,1,1,0,0,0,0,-0.0332652,0.0263472,-0.0300335,0.601222,0.529464,0.608461,0.569462,0.580837
368,1,1,0,0,0,0,0,1,1,0,0,0,0,-0.0385923,0.0187907,-0.0437144,0.591725,0.517484,0.608461,0.586595,0.588207
369,0,0,1,0,0,0,0,1,1,0,0,0,0,-0.0506474,0.019183,-0.0423081,0.533094,0.51419,0.504112,0.52033,0.570975
370,1,0,1,0,0,0,0,1,1,0,0,0,0,-0.0570265,0.0115061,-0.0544531,0.523597,0.509058,0.504112,0.54245,0.579254
371,0,1,1,0,0,0,0,1,1,0,0,0,0,-0.0342147,0.0248628,-0.0283007,0.582032,0.518005,0.583734,0.555435,0.573613
372,1,1,1,0,0,0,0,1,1,0,0,0,0,-0.0394019,0.0182137,-0.0416268,0.572535,0.514474,0.583734,0.571616,0.581186
373,0,0,0,1,0,0,0,1,1,0,0,0,0,-0.047662,0.0210097,-0.0438465,0.533094,0.519392,0.504112,0.554992,0.568742
374,1,0,0,1,0,0,0,1,1,0,0,0,0,-0.0543776,0.0122691,-0.0557786,0.523597,0.513506,0.504112,0.547819,0.576902
375,0,1,0,1,0,0,0,1,1,0,0,0,0,-0.0299707,0.0283053,-0.0265456,0.601222,0.521742,0.608461,0.577492,0.572177
376,1,1,0,1,0,0,0,1,1,0,0,0,0,-0.0352979,0.0207792,-0.0402266,0.591725,0.517068,0.608461,0.580485,0.580068
377,0,0,1,1,0,0,0,1,1,0,0,0,0,-0.048236,0.0199288,-0.0407099,0.533094,0.515818,0.504112,0.552189,0.563728
